TERM,HS_GPA,ACT_ENGL,ACT_MATH,ACT_READING,ACT_SCIENCE,ACT_COMP,COUNTY_CODE_ORIG,COUNTY_ORIG,STAT_ORIG,COLLEGE,DEGREE,MAJOR,FERRIS_GPA,RETAINED
2012,2.472,15,15,18,11,15,MI065,Ingham,MI,UN,AA,UNCP,3.72,1
2012,2.188,14,20,23,23,19,MI065,Ingham,MI,UN,AA,GNST,2.38,1
2012,3.55,22,27,27,31,25,MI005,Allegan,MI,BU,AAS,GNBU,3.49,1
2012,3.028,18,22,20,20,20,MI165,Wexford,MI,AS,AS,PSCI,1.15,0
2012,2.757,20,22,16,22,20,MI107,Mecosta,MI,TE,AAS,MFGT,2.73,1
2012,2.376,25,24,27,25,25,MI107,Mecosta,MI,BU,BS,CIS,0,0
2012,3.937,23,23,22,26,24,MI107,Mecosta,MI,AS,BS,BIPV,1.75,0
2012,2.82,20,21,23,26,23,MI081,Kent,MI,ED,BS,TDMP,2.55,0
2012,3.838,22,24,20,23,22,MI065,Ingham,MI,KE,BFA,GD,3.7,1
2012,3.85,24,26,22,23,24,MI123,Newaygo,MI,HP,BS,PNUR,2.82,0
2012,2.928,20,19,16,18,18,MI121,Muskegon,MI,TE,AAS,EEIT,2.58,1
2012,2.93,16,17,18,23,18,MI027,Cass,MI,TE,AAS,PARC,1.3,0
2012,2.45,18,17,15,18,17,MI037,Clinton,MI,ED,AA,PCRJ,2.47,1
2012,2.344,18,14,15,20,17,MI107,Mecosta,MI,UN,AA,GNST,0,0
2012,2.5,23,23,21,25,23,MI125,Oakland,MI,TE,AAS,ARCH,0.35,0
2012,3.295,16,16,13,16,15,MI163,Wayne,MI,BU,AS,PMKT,2.67,1
2012,3.26,20,16,21,19,19,MI123,Newaygo,MI,HP,AAS,PDH,2.17,1
2012,3.384,21,25,25,25,24,MI139,Ottawa,MI,KE,BFA,GD,0,0
2012,3.443,27,21,31,27,27,MI099,Macomb,MI,HP,BS,PNUR,3.35,1
2012,3.139,19,21,23,23,22,MI087,Lapeer,MI,KE,BFA,FS,3.38,1
2012,2.88,20,17,23,23,21,MI075,Jackson,MI,KE,BFA,IL,3.45,1
2012,3.428,30,19,27,24,25,MI163,Wayne,MI,KE,BFA,DM,3.7,1
2012,2.97,18,16,16,17,17,MI031,Cheboygan,MI,HP,AAS,PDH,0.86,0
2012,3.92,21,23,19,21,20,MI131,Ontonagon,MI,AS,AS,PPHR,3.55,1
2012,2.6,11,15,15,18,15,MI163,Wayne,MI,UN,AA,GNST,3.68,1
2012,2.695,13,16,21,15,16,MI113,Missaukee,MI,UN,AA,CARE,3.55,1
2012,3.43,17,20,23,20,20,MI103,Marquette,MI,HP,AAS,PDH,3.33,1
2012,3.17,21,18,25,21,21,MI133,Osceola,MI,AS,BS,PSYC,2.35,0
2012,4.184,32,28,30,26,29,MI075,Jackson,MI,HP,BS,PNUR,3.83,1
2012,3.79,24,27,24,25,25,MI061,Houghton,MI,HP,AAS,PMT,2.87,1
2012,2.968,24,22,24,26,24,MI079,Kalkaska,MI,ED,AA,PCRJ,1.06,0
2012,2.558,12,16,18,19,15,MI049,Genesee,MI,UN,AA,GNST,3.61,1
2012,2.839,15,17,18,20,17,MI105,Mason,MI,ED,AA,PCRJ,2.43,1
2012,2.826,23,22,17,19,20,MI149,St. Joseph,MI,KE,BFA,DR,0,0
2012,3.733,28,17,30,25,25,MI139,Ottawa,MI,KE,BFA,PH,3.51,1
2012,2.745,25,17,20,23,21,MI137,Otsego,MI,UN,AA,CARE,0.99,0
2012,3.56,19,21,22,17,20,MI145,Saginaw,MI,TE,AAS,ARCH,2.64,1
2012,2.763,16,16,12,15,15,MI159,Van Buren,MI,UN,AA,GNST,2.78,0
2012,2.5,17,14,17,18,16,MI081,Kent,MI,UN,AA,UNCP,2.69,1
2012,2.873,20,15,21,18,19,MI049,Genesee,MI,KE,BFA,DM,3.54,1
2012,2.979,19,21,22,19,20,MI027,Cass,MI,KE,BFA,DM,3.86,1
2012,1.681,15,15,18,20,17,MI121,Muskegon,MI,KE,BFA,IL,3.01,1
2012,3.413,20,23,18,23,21,MI123,Newaygo,MI,TE,AAS,WELT,3.12,1
2012,3.373,22,22,30,29,26,MI125,Oakland,MI,AS,AS,PPHR,2.36,1
2012,3.633,20,22,19,26,22,MI107,Mecosta,MI,BU,BS,BUAD,4,1
2012,2.8,14,21,15,22,18,MI121,Muskegon,MI,UN,AA,GNST,3.52,1
2012,2.785,21,23,17,21,21,MI139,Ottawa,MI,BU,BS,CIS,2.09,1
2012,2.62,15,20,15,19,17,MI005,Allegan,MI,UN,AA,CARE,3.77,1
2012,4,27,33,30,28,29,MI053,Gogebic,MI,BU,BS,MIM,3.6,1
2012,3.666,21,14,24,22,20,MI121,Muskegon,MI,KE,BFA,IL,3.01,1
2012,3.45,25,24,26,22,24,MI093,Livingston,MI,AS,BS,BIBS,2.67,1
2012,3.33,23,21,20,21,21,MI117,Montcalm,MI,TE,AAS,MECH,2.36,1
2012,3.37,20,27,24,24,24,MI111,Midland,MI,AS,AS,PPHR,2.34,1
2012,3.099,26,19,23,22,22,MI125,Oakland,MI,KE,BFA,DM,3.7,1
2012,3.23,21,17,22,25,21,MI007,Alpena,MI,HP,BS,PNUR,2.82,0
2012,2.94,16,17,23,19,19,MI023,Branch,MI,UN,AA,GNST,3.37,1
2012,3.55,21,24,23,24,23,MI107,Mecosta,MI,BU,BS,BUAD,3.36,1
2012,2.14,21,17,19,18,19,MI139,Ottawa,MI,KE,BFA,IL,0.93,0
2012,3.426,17,16,17,21,18,MI025,Calhoun,MI,HP,AAS,PDH,3.25,1
2012,2.94,15,16,17,18,17,MI081,Kent,MI,UN,AA,CARE,3.45,1
2012,3.23,17,23,18,21,18,MI003,Alger,MI,AS,AS,PPHR,2.38,1
2012,2.84,24,26,26,23,24,MI049,Genesee,MI,TE,BS,AET,3.23,1
2012,3.1,20,22,21,21,21,MI163,Wayne,MI,TE,AAS,AUSV,2.68,1
2012,2.58,13,14,15,17,15,MI163,Wayne,MI,UN,AA,GNST,1.62,1
2012,2.37,17,15,17,16,15,MI163,Wayne,MI,UN,AA,UNCP,1.85,0
2012,2.755,18,17,21,19,19,MI049,Genesee,MI,UN,AA,CARE,2.81,1
2012,2.862,30,22,24,24,25,MI107,Mecosta,MI,BU,BS,MIM,2.35,1
2012,3.874,34,28,32,24,29,MI049,Genesee,MI,KE,BFA,IL,3.33,1
2012,3.5,19,22,17,21,20,MI081,Kent,MI,HP,BS,PNUR,3.7,1
2012,3.685,25,23,18,23,22,MI071,Iron,MI,AS,AS,PPHR,3.42,1
2012,3.714,19,16,23,20,20,MI163,Wayne,MI,BU,BS,BUAD,3.8,1
2012,3.855,24,24,24,26,25,MI107,Mecosta,MI,BU,BS,BUAD,4,1
2012,2.83,19,20,17,24,20,MI005,Allegan,MI,BU,AAS,CIS,2.05,1
2012,2.41,17,17,16,16,17,MI133,Osceola,MI,UN,AA,GNST,2.72,1
2012,2.49,22,24,33,28,27,MI081,Kent,MI,ED,AA,PTEL,0.88,0
2012,3,24,23,25,21,23,MI081,Kent,MI,ED,AA,PCRJ,2.73,0
2012,2.47,22,22,21,23,22,MI107,Mecosta,MI,TE,AAS,MECH,0.41,0
2012,3.08,15,20,31,22,22,MI121,Muskegon,MI,AS,BSW,SOWK,3.58,1
2012,2.5,16,17,15,19,17,MI163,Wayne,MI,UN,AA,GNST,2.15,1
2012,2.72,15,15,15,15,15,MI163,Wayne,MI,UN,AA,GNST,1.18,0
2012,3.285,31,25,22,25,26,MI125,Oakland,MI,BU,AAS,GRDE,3.61,1
2012,3.79,33,31,32,31,31,MI007,Alpena,MI,AS,AS,PPHR,3.31,1
2012,3.19,18,24,15,19,19,MI049,Genesee,MI,UN,AA,CARE,2.78,0
2012,3.994,30,31,32,30,30,MI011,Arenac,MI,AS,BS,BIPD,3.04,0
2012,3.33,20,18,18,20,19,MI105,Mason,MI,AS,AA,PLAW,3.08,1
2012,2.733,19,17,19,19,18,MI163,Wayne,MI,BU,BS,BALS,3.49,1
2012,3.59,15,19,23,26,21,MI107,Mecosta,MI,TE,AAS,PPET,0,0
2012,2.526,15,14,18,16,16,MI163,Wayne,MI,UN,AA,GNST,1.47,0
2012,2.655,14,17,19,21,18,MI125,Oakland,MI,KE,BFA,GD,0.31,0
2012,3.515,19,26,22,24,22,MI045,Eaton,MI,TE,AAS,CDTD,3.03,1
2012,2.32,17,16,17,16,16,MI037,Clinton,MI,UN,AA,UNCP,2.22,0
2012,3.72,23,25,29,24,25,MI105,Mason,MI,TE,AAS,MFGT,3.43,1
2012,3.217,22,19,24,21,22,MI139,Ottawa,MI,KE,BFA,PH,3.57,1
2012,4.129,35,28,35,31,32,MI125,Oakland,MI,KE,BFA,IL,3.94,1
2012,3.889,28,29,26,26,27,MI055,Grand Traverse,MI,KE,BFA,DM,3.94,1
2012,3.2,19,21,16,20,18,MI123,Newaygo,MI,BU,AAS,CIS,2.94,0
2012,2.93,17,17,17,18,17,MI107,Mecosta,MI,ED,AA,PTEL,2.6,1
2012,2.15,14,17,15,16,16,MI107,Mecosta,MI,UN,AA,UNCP,1.63,0
2012,3.85,23,25,21,24,23,MI081,Kent,MI,AS,AS,PPHR,3.19,1
2012,2.91,16,21,17,18,18,MI081,Kent,MI,KE,BFA,IL,0.67,0
2012,2.786,19,15,18,18,18,MI101,Manistee,MI,KE,BFA,PH,3.38,1
2012,3.97,34,26,36,30,31,MI163,Wayne,MI,KE,BFA,IL,3.61,1
2012,3.1,11,15,18,16,15,MI125,Oakland,MI,KE,BFA,PH,3.27,1
2012,2.67,13,20,12,18,16,MI081,Kent,MI,UN,AA,GNST,2.55,0
2012,3.43,23,28,33,27,28,MI161,Washtenaw,MI,BU,BS,PGM,3.4,1
2012,3.07,21,22,19,21,21,MI115,Monroe,MI,HP,AAS,PDH,3.92,0
2012,3.125,14,15,17,20,17,MI163,Wayne,MI,BU,AAS,GNBU,2.91,1
2012,3.8,28,26,29,27,26,MI081,Kent,MI,KE,BFA,ID,3.86,1
2012,3.07,15,17,12,14,15,MI163,Wayne,MI,UN,AA,GNST,2.74,0
2012,2.59,23,18,21,20,21,MI125,Oakland,MI,UN,AA,GNST,3.91,0
2012,3.856,20,23,22,24,22,MI107,Mecosta,MI,ED,BS,BIED,3.24,1
2012,2.94,24,22,19,21,22,MI067,Ionia,MI,ED,AA,PCRJ,1.93,0
2012,2.343,20,18,18,16,18,MI081,Kent,MI,UN,AA,GNST,0.21,0
2012,2.52,25,21,24,18,22,MI163,Wayne,MI,UN,AA,GNST,3.8,1
2012,3.29,28,23,23,29,26,MI075,Jackson,MI,AS,BS,BIPM,2.34,1
2012,2.95,23,24,28,21,24,MI121,Muskegon,MI,TE,BS,AET,2.55,1
2012,2.86,18,20,17,22,19,MI023,Branch,MI,AS,AS,PMOR,2.7,1
2012,4,26,23,24,23,25,MI121,Muskegon,MI,KE,BFA,DM,3.7,1
2012,2.133,15,17,15,16,16,MI077,Kalamazoo,MI,KE,BFA,IL,2.85,1
2012,3.33,29,29,27,26,28,MI105,Mason,MI,TE,AAS,PPET,3.27,1
2012,2.51,17,22,16,19,19,MI049,Genesee,MI,TE,AAS,MECH,0.93,0
2012,2.97,15,22,12,16,16,MI163,Wayne,MI,BU,AAS,PBUS,1.33,0
2012,3.125,22,19,24,19,21,MI049,Genesee,MI,TE,AAS,AUSV,3.3,1
2012,3.6,21,20,22,23,22,MI081,Kent,MI,AS,AS,PSCI,2.28,1
2012,3.66,18,17,17,20,17,MI121,Muskegon,MI,UN,AA,GNST,3.42,0
2012,2.97,19,26,19,27,23,MI049,Genesee,MI,BU,BS,BUAD,3.39,1
2012,2.69,11,21,15,20,17,MI005,Allegan,MI,TE,AAS,HEQT,3.74,1
2012,3.59,26,25,25,25,25,MI123,Newaygo,MI,AS,AA,PLAW,1.82,1
2012,3.253,15,16,18,16,16,MI087,Lapeer,MI,BU,AAS,PBUS,1.93,0
2012,2.744,11,14,16,20,15,MI113,Missaukee,MI,ED,AA,PTEL,2.65,0
2012,3.774,31,25,34,26,29,MI121,Muskegon,MI,KE,BFA,GD,3.57,1
2012,3.52,22,19,25,23,22,MI147,St. Clair,MI,HP,BS,PNUR,3.42,1
2012,2.95,23,25,29,27,26,MI131,Ontonagon,MI,ED,AA,PCRJ,2.92,0
2012,3.52,25,19,22,23,22,MI145,Saginaw,MI,AS,AA,PSWK,3.83,1
2012,2.44,13,16,17,15,15,MI087,Lapeer,MI,UN,AA,CARE,2.83,1
2012,3.35,22,26,23,26,24,MI081,Kent,MI,TE,AAS,MECH,3.19,1
2012,2.92,16,17,17,23,17,MI099,Macomb,MI,BU,AAS,PMIM,2.59,0
2012,2.904,19,19,18,24,20,MI147,St. Clair,MI,ED,AA,PCRJ,2.25,1
2012,2.59,12,18,24,20,19,MI081,Kent,MI,UN,AA,GNST,3.58,1
2012,3.23,12,17,19,20,16,MI161,Washtenaw,MI,BU,AAS,PBUS,3.57,1
2012,2.82,16,16,19,19,18,MI081,Kent,MI,BU,BS,BUAD,2.14,0
2012,3.383,21,22,21,21,21,MI037,Clinton,MI,UN,AA,CARE,3.12,0
2012,3.33,20,21,26,22,22,MI133,Osceola,MI,TE,AAS,PWEL,2.43,1
2012,2.97,19,18,24,22,21,MI081,Kent,MI,ED,AA,PCRJ,2.45,1
2012,3.72,24,22,25,24,24,MI007,Alpena,MI,HP,AAS,PDH,3.28,1
2012,3.227,22,20,17,25,21,MI049,Genesee,MI,AS,AS,PPHR,0.25,1
2012,2.719,12,16,14,18,15,MI163,Wayne,MI,BU,AAS,RFIM,3.51,1
2012,3.122,16,17,15,20,17,MI107,Mecosta,MI,UN,AA,GNST,2.99,1
2012,2.661,16,17,16,21,18,MI081,Kent,MI,TE,BS,PAET,2.62,1
2012,3.7,32,28,31,28,29,MI163,Wayne,MI,HP,BS,PNUR,3.81,1
2012,3.52,24,25,27,27,26,MI129,Ogemaw,MI,KE,BFA,FS,2.22,0
2012,3.6,17,17,21,21,19,MI107,Mecosta,MI,HP,BS,PNUR,3.57,1
2012,2.581,19,18,24,21,21,MI093,Livingston,MI,BU,AAS,GCOM,2.97,0
2012,3.27,21,21,22,24,22,MI067,Ionia,MI,TE,AAS,MFGT,2.93,1
2012,2.76,20,17,19,22,20,MI099,Macomb,MI,HP,AAS,PDH,2.84,1
2012,2.79,14,17,11,19,15,MI163,Wayne,MI,BU,AAS,PBUS,1.51,1
2012,2.59,13,15,16,15,15,MI163,Wayne,MI,ED,BS,ECED,0,0
2012,3.37,28,26,14,29,28,MI081,Kent,MI,ED,BS,POSC,2.53,0
2012,2.502,21,25,23,24,23,MI055,Grand Traverse,MI,TE,BS,CMBT,2.33,1
2012,3.67,22,25,19,22,22,MI123,Newaygo,MI,TE,AAS,PWEL,3.55,1
2012,3.35,15,19,19,19,18,MI081,Kent,MI,TE,AAS,HVAR,2.98,1
2012,1.739,17,17,19,20,18,MI163,Wayne,MI,KE,BFA,DM,NA,0
2012,3.026,21,21,23,22,22,MI005,Allegan,MI,BU,BS,MIM,0.92,0
2012,3.3,19,20,22,23,21,MI117,Montcalm,MI,ED,AA,PCRJ,2.94,1
2012,3.004,13,16,16,18,16,MI049,Genesee,MI,AS,AS,PSCI,2.83,1
2012,2.596,21,17,28,23,22,MI087,Lapeer,MI,BU,BS,MKT,2.11,1
2012,2.75,16,22,17,18,18,MI139,Ottawa,MI,ED,AA,PCRJ,0.75,0
2012,3.25,25,25,22,26,25,MI117,Montcalm,MI,AS,BS,JTCP,2.66,1
2012,2.95,17,16,15,19,17,MI145,Saginaw,MI,UN,AA,GNST,3.05,1
2012,2.66,15,20,17,24,19,MI021,Berrien,MI,ED,AA,PCRJ,0.99,0
2012,2.88,20,18,23,21,21,MI133,Osceola,MI,BU,BS,BUAD,2.71,0
2012,2.882,19,20,25,22,22,MI117,Montcalm,MI,ED,BS,ECED,2.08,0
2012,3.107,12,22,14,19,17,MI139,Ottawa,MI,TE,AAS,MFGT,2.51,0
2012,2.243,17,17,16,21,18,MI081,Kent,MI,UN,AA,CARE,3.29,1
2012,2.98,16,16,20,21,18,MI163,Wayne,MI,AS,AS,PMOR,3.61,0
2012,3.199,17,17,20,20,19,MI131,Ontonagon,MI,KE,BFA,PH,1.92,1
2012,3.33,18,18,19,19,18,MI105,Mason,MI,BU,AAS,GRDE,3.86,1
2012,2.98,15,24,19,23,20,MI117,Montcalm,MI,UN,AA,CARE,1.65,0
2012,2.489,18,17,12,19,16,MI163,Wayne,MI,BU,BS,GRDE,3.05,0
2012,3.596,22,26,21,25,23,MI111,Midland,MI,TE,BS,CMBT,3.78,1
2012,2.681,20,16,20,22,20,MI125,Oakland,MI,HP,AAS,PMT,1.68,0
2012,2.74,18,17,20,20,18,MI093,Livingston,MI,TE,AAS,PMEC,2.63,1
2012,2.92,17,20,18,14,17,MI107,Mecosta,MI,BU,AAS,GCOM,3.87,1
2012,2.67,16,16,16,21,17,MI075,Jackson,MI,BU,AS,PMKT,1.97,0
2012,2.41,21,20,24,17,21,MI125,Oakland,MI,UN,AA,CARE,3.6,1
2012,2.161,21,16,23,24,21,MI121,Muskegon,MI,BU,AAS,PBUS,2.6,1
2012,3.845,22,22,22,24,23,MI049,Genesee,MI,AS,BS,BIPO,3.17,1
2012,2.92,15,17,16,21,17,MI049,Genesee,MI,ED,AA,PCRJ,3.59,1
2012,2.5,14,19,15,15,16,MI161,Washtenaw,MI,UN,AA,UNCP,1.9,0
2012,4.208,27,26,29,29,26,MI099,Macomb,MI,AS,AS,PPHR,3.31,1
2012,3.8,21,24,21,21,21,MI017,Bay,MI,BU,AAS,GRDE,4,1
2012,3.05,16,18,16,18,17,MI081,Kent,MI,AS,AS,PSCI,0.83,1
2012,3.8,19,20,15,21,19,MI075,Jackson,MI,TE,AAS,MECH,3.82,1
2012,3.2,20,26,25,23,24,MI139,Ottawa,MI,ED,AA,PCRJ,2.92,0
2012,2.426,11,16,15,21,16,MI081,Kent,MI,BU,AAS,RFIM,1.2,0
2012,2.4,19,20,20,22,20,MI159,Van Buren,MI,UN,AA,GNST,1.71,0
2012,3.81,31,27,30,30,29,MI065,Ingham,MI,AS,AS,PSCI,2.22,0
2012,3.388,22,20,19,19,20,MI025,Calhoun,MI,KE,BFA,ID,2.55,1
2012,3.6,25,21,21,23,23,MI123,Newaygo,MI,ED,AA,PCRJ,2.77,1
2012,3.468,23,26,29,29,25,MI099,Macomb,MI,TE,AAS,MECH,2.99,1
2012,3.42,16,21,17,20,19,MI059,Hillsdale,MI,AS,AS,PPHR,1.65,0
2012,3.804,22,22,24,24,23,MI049,Genesee,MI,AS,BS,BIPO,2.23,0
2012,2.93,19,20,18,18,19,MI081,Kent,MI,AS,BS,BIPD,0.92,1
2012,3.5,24,20,28,19,23,MI145,Saginaw,MI,KE,BFA,IL,3.25,1
2012,2.347,13,17,12,18,15,MI125,Oakland,MI,BU,AAS,PBUS,2.72,0
2012,2.389,19,22,15,21,19,MI163,Wayne,MI,UN,AA,GNST,4,0
2012,2.76,17,21,17,20,19,MI139,Ottawa,MI,TE,AAS,MECH,3.29,0
2012,3.6,24,19,23,23,22,MI139,Ottawa,MI,AS,BS,PSYC,3.66,1
2012,3.13,23,28,24,23,25,MI139,Ottawa,MI,AS,BS,BIPT,1.75,1
2012,3.009,17,18,17,15,17,MI107,Mecosta,MI,BU,AAS,PBUS,3.55,1
2012,3.575,19,24,19,20,21,MI049,Genesee,MI,AS,AS,PPHR,1.96,0
2012,3.542,NA,NA,NA,NA,NA,MI161,Washtenaw,MI,KE,BFA,CD,3.7,1
2012,2.793,18,17,18,20,18,MI125,Oakland,MI,KE,BFA,PA,2.92,1
2012,3.53,17,20,19,21,19,MI157,Tuscola,MI,AS,BS,BIFB,2.78,1
2012,3.42,24,27,22,27,25,MI063,Huron,MI,TE,AAS,AUSV,3.08,1
2012,2.312,18,20,21,17,19,MI065,Ingham,MI,UN,AA,UNCP,2.83,0
2012,3.12,22,25,26,26,25,MI099,Macomb,MI,BU,BS,PTM,3.26,0
2012,2.12,20,15,15,18,17,MI163,Wayne,MI,UN,AA,UNCP,3.56,1
2012,2.395,21,19,21,23,21,MI125,Oakland,MI,ED,AA,PCRJ,2.44,0
2012,2.857,11,18,17,18,16,MI163,Wayne,MI,BU,AAS,PBUS,0.2,0
2012,2.854,28,25,23,26,26,MI023,Branch,MI,ED,BS,TDMP,3.7,1
2012,2.69,21,23,17,22,21,MI107,Mecosta,MI,ED,BS,TDMP,2.85,1
2012,3.99,24,34,35,33,31,MI045,Eaton,MI,AS,BA,MATH,3.13,1
2012,2.89,20,19,15,18,18,MI159,Van Buren,MI,ED,AA,PCRJ,0,0
2012,3.631,34,27,30,27,30,MI099,Macomb,MI,BU,BS,MIM,2.94,1
2012,2.616,15,16,16,20,16,MI029,Charlevoix,MI,UN,AA,GNST,3.07,0
2012,2.99,13,18,12,20,16,MI163,Wayne,MI,BU,AAS,PBUS,3.4,0
2012,2.63,18,26,11,23,20,MI107,Mecosta,MI,TE,AAS,MECH,3.28,1
2012,3.8,29,30,22,26,27,MI081,Kent,MI,AS,BS,BIPM,2.72,1
2012,2.615,13,18,15,19,16,MI163,Wayne,MI,UN,AA,GNST,3.2,1
2012,2.203,25,20,23,21,22,MI077,Kalamazoo,MI,BU,AAS,RFIM,2.38,1
2012,2.505,21,19,27,21,22,MI117,Montcalm,MI,TE,AAS,MECH,2.63,1
2012,0,19,16,18,18,18,MI001,Alcona,MI,TE,AAS,PWEL,2.35,1
2012,2.407,14,16,19,19,17,MI161,Washtenaw,MI,UN,AA,GNST,2.33,1
2012,2.311,19,16,15,16,17,MI085,Lake,MI,UN,AA,GNST,2.08,1
2012,3.42,25,24,22,26,24,MI093,Livingston,MI,BU,BS,CIS,3.36,1
2012,2.96,18,21,15,21,19,MI093,Livingston,MI,BU,AAS,LGST,3.33,1
2012,2.64,22,24,26,24,24,MI163,Wayne,MI,AS,AS,PSCI,0.56,1
2012,2.42,19,18,18,19,18,MI125,Oakland,MI,ED,AA,PCRJ,2.6,1
2012,3.14,18,22,23,24,21,MI045,Eaton,MI,UN,AA,GNST,2.29,0
2012,2.28,16,16,19,17,17,MI081,Kent,MI,UN,AA,GNST,NA,0
2012,2.59,19,13,22,22,19,MI163,Wayne,MI,ED,AA,PCRJ,3.76,1
2012,3.462,20,24,20,20,21,MI127,Oceana,MI,HP,BS,PNM,3.03,1
2012,3.115,17,16,17,18,17,MI107,Mecosta,MI,UN,AA,GNST,3.76,1
2012,NA,10,15,18,18,15,MI125,Oakland,MI,UN,AA,GNST,1.96,0
2012,3.079,25,22,29,22,25,MI075,Jackson,MI,TE,AAS,ARCH,2.61,1
2012,2.827,15,15,15,15,14,MI163,Wayne,MI,UN,AA,GNST,2.41,1
2012,3.96,30,29,32,34,31,MI127,Oceana,MI,AS,AS,PPHR,2.82,1
2012,3.333,16,15,18,19,17,MI163,Wayne,MI,UN,AA,GNST,3.1,1
2012,2.62,16,13,17,14,15,MI163,Wayne,MI,ED,BS,HISE,2.58,1
2012,3.692,31,24,31,26,28,MI069,Iosco,MI,HP,AAS,PDH,3.69,1
2012,2.84,18,17,17,15,17,MI125,Oakland,MI,UN,AA,GNST,2.2,0
2012,3.011,17,18,16,21,17,MI115,Monroe,MI,UN,AA,CARE,2.98,1
2012,3.392,22,20,26,24,22,MI101,Manistee,MI,HP,BS,PNUR,3.78,0
2012,3.744,24,24,24,23,24,MI133,Osceola,MI,TE,AAS,SURT,3.49,1
2012,3.41,20,27,25,24,24,MI093,Livingston,MI,AS,AS,PPHR,2.67,1
2012,3.1,15,18,19,20,18,MI099,Macomb,MI,BU,BS,BUAD,3.87,1
2012,3.6,13,15,17,21,16,MI163,Wayne,MI,UN,AA,GNST,3.48,1
2012,2.67,19,17,21,18,19,MI023,Branch,MI,UN,AA,CARE,2.1,1
2012,2.35,12,17,15,20,16,MI163,Wayne,MI,UN,AA,GNST,3.59,1
2012,3.96,25,25,24,24,25,MI123,Newaygo,MI,KE,BFA,ID,3.86,1
2012,3.65,25,26,30,26,27,MI099,Macomb,MI,AS,AS,PPHR,3.42,1
2012,2.979,20,25,20,19,21,MI145,Saginaw,MI,KE,BFA,IL,3.24,1
2012,3.75,25,26,27,25,25,MI139,Ottawa,MI,AS,BS,BIPT,2.71,1
2012,2.94,14,16,15,15,15,MI057,Gratiot,MI,UN,AA,GNST,2.93,0
2012,3.71,26,25,22,23,24,MI117,Montcalm,MI,TE,AAS,CDTD,4,1
2012,3.184,20,22,23,20,21,MI065,Ingham,MI,KE,BFA,SF,2.78,1
2012,2.91,11,18,14,18,15,MI081,Kent,MI,UN,AA,GNST,0,0
2012,3.33,19,18,20,22,19,MI065,Ingham,MI,BU,BS,BUAD,2.57,1
2012,2.9,20,24,22,23,22,MI009,Antrim,MI,AS,AA,PPSY,2.87,0
2012,2.321,19,23,20,22,20,MI139,Ottawa,MI,ED,AA,PCRJ,3.33,1
2012,2.3,14,17,18,19,17,MI037,Clinton,MI,UN,AA,GNST,0.41,0
2012,3.35,19,27,20,21,22,MI099,Macomb,MI,TE,AAS,ARCH,1.69,0
2012,3.33,20,17,22,19,20,MI005,Allegan,MI,HP,AAS,AHS,3.21,1
2012,3.595,23,27,19,24,23,MI133,Osceola,MI,TE,BS,SURE,0,0
2012,2.765,15,17,13,19,16,MI105,Mason,MI,BU,AS,PMKT,3.15,1
2012,2.8,24,23,23,20,23,MI117,Montcalm,MI,BU,BS,BUAD,2.89,1
2012,2.667,18,19,17,20,19,MI139,Ottawa,MI,TE,BS,CMBT,3.23,1
2012,2.959,22,24,20,25,23,MI099,Macomb,MI,TE,AAS,EEIT,0.13,0
2012,3.6,19,18,18,20,19,MI065,Ingham,MI,HP,AAS,PDH,3.42,1
2012,3.254,23,21,22,21,22,MI093,Livingston,MI,TE,AAS,WELT,2.86,1
2012,3.227,24,21,26,21,22,MI099,Macomb,MI,HP,AAS,PDMS,2.87,0
2012,2.893,15,16,13,20,15,MI125,Oakland,MI,UN,AA,GNST,2.97,0
2012,3.78,35,24,31,28,29,MI107,Mecosta,MI,AS,AS,PSCI,4,1
2012,3.08,19,22,16,21,20,MI117,Montcalm,MI,TE,AAS,ARCH,1.21,1
2012,2.3,20,16,21,16,18,MI139,Ottawa,MI,KE,BFA,DR,0,0
2012,2.24,17,14,15,18,16,MI163,Wayne,MI,UN,AA,UNCP,3.15,1
2012,2.83,13,15,14,16,15,MI163,Wayne,MI,ED,AA,PCRJ,4,1
2012,3.28,23,19,18,22,21,MI041,Delta,MI,HP,AAS,PDMS,3.69,1
2012,3.784,22,25,23,24,24,MI113,Missaukee,MI,AS,BS,BIPM,2.36,1
2012,3.93,26,27,29,25,26,MI023,Branch,MI,AS,AS,PSCI,3.51,1
2012,3.39,21,20,19,20,19,MI067,Ionia,MI,ED,BS,TDMP,2.69,0
2012,3.597,22,29,26,29,27,MI103,Marquette,MI,TE,BS,CNS,2.57,0
2012,2.532,17,15,14,21,16,MI045,Eaton,MI,UN,AA,GNST,1.75,0
2012,2.54,16,16,17,19,16,MI099,Macomb,MI,UN,AA,GNST,3.47,0
2012,3.67,20,18,20,19,19,MI109,Menominee,MI,UN,AA,CARE,3.29,0
2012,2.24,14,20,16,24,17,MI081,Kent,MI,UN,AA,UNCP,0,0
2012,3.283,21,30,29,28,27,MI057,Gratiot,MI,TE,AAS,PWEL,1.77,0
2012,2.36,19,17,19,20,19,MI081,Kent,MI,UN,AA,GNST,0,0
2012,2.4,14,16,16,19,16,MI125,Oakland,MI,UN,AA,UNCP,1.62,0
2012,3.08,20,17,23,19,20,MI139,Ottawa,MI,HP,AAS,AHS,0,0
2012,3.716,21,25,24,27,24,MI159,Van Buren,MI,BU,AAS,PPTM,3.59,1
